Suma de Dosis,Estado Fenológico,Fecha Fin,Fecha Inicio,Producto Aplicado,Source.Name,Suma de Total concentración,Suma de Total superficie,Unidad,Suma de Mojamiento (HL/ha),ID Producto,Ensayo ID,Estado por Temporada,Sin uso,Suma de Superficie ensayo,Temporada,Tipo de Compra,Tipo de Compra 2,TipoFiltro,Recuento de Aplicación ID
10000,fruto cuajado,2026-02-08 00:00:00,2026-02-03 00:00:00,RootFed,Aplicaciones_Frambueso_Carillanca.xlsx,,1.5,Carillanca,,59,18,Para Comprar 2025-2026,Si,0.15,2025-2026,Sin datos,Para Comprar,Pendientes,1
150,fruto cuajado,2026-02-20 00:00:00,2026-02-15 00:00:00,Biocap,Aplicaciones_Frambueso_Faja Maisan.xlsx,,0.014700000000000001,Faja Maisan,,89,14,Para Comprar 2025-2026,Si,0.098,2025-2026,Sin datos,Para Comprar,Pendientes,1
150,fruto cuajado,2026-02-20 00:00:00,2026-02-15 00:00:00,Biocap,Aplicaciones_Frambueso_Loncoche.xlsx,,0.014700000000000001,Loncoche,,89,12,Para Comprar 2025-2026,Si,0.098,2025-2026,Sin datos,Para Comprar,Pendientes,1
2000,fruto cuajado,2026-02-20 00:00:00,2026-02-15 00:00:00,Eliphos,Aplicaciones_Frambueso_Faja Maisan.xlsx,,0.196,Faja Maisan,,27,14,Stock Suficiente 2025-2026,Si,0.098,2025-2026,Sin datos,Stock Suficiente,Pendientes,1
60,fruto cuajado,2026-02-20 00:00:00,2026-02-15 00:00:00,Entrust,Aplicaciones_Frambueso_Carillanca.xlsx,0.018,0.009,Carillanca,2,28,18,Para Comprar 2025-2026,Si,0.15,2025-2026,Positivo,Para Comprar,Pendientes,1
60,fruto cuajado,2026-02-20 00:00:00,2026-02-15 00:00:00,Entrust,Aplicaciones_Frambueso_Loncoche.xlsx,0.01764,0.00588,Loncoche,3,28,12,Para Comprar 2025-2026,Si,0.098,2025-2026,Positivo,Para Comprar,Pendientes,1
150,fruto cuajado,2026-02-20 00:00:00,2026-02-25 00:00:00,Biocap,Aplicaciones_Frambueso_Carillanca.xlsx,,0.0225,Carillanca,,89,18,Para Comprar 2025-2026,Si,0.15,2025-2026,Sin datos,Para Comprar,Pendientes,1
150,fruto cuajado,2026-02-28 00:00:00,2026-02-25 00:00:00,Amarex,Aplicaciones_Frambueso_Loncoche.xlsx,0.0441,0.014700000000000001,Loncoche,3,4,12,Para Comprar 2025-2026,Si,0.098,2025-2026,Positivo,Para Comprar,Pendientes,1
1000,Pleno Crecimiento,2024-10-15 00:00:00,2024-10-10 00:00:00,Poly Mg,Aplicaciones_Castaño_Cunco.xlsx,0.462,0.42,Cunco,1.1,54,4,Para Comprar 2024-2025,Si,0.42,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Pleno Crecimiento,2024-10-15 00:00:00,2024-10-10 00:00:00,Poly Mg,Aplicaciones_Nogal_Los Sauces.xlsx,1.2,0.4,Los Sauces,3,54,8,Para Comprar 2024-2025,Si,0.4,2024-2025,Positivo,Para Comprar,Realizadas,1
200,Pleno Crecimiento,2024-10-15 00:00:00,2024-10-10 00:00:00,Poly Zn,Aplicaciones_Castaño_Cunco.xlsx,0.09240000000000001,0.084,Cunco,1.1,55,4,Para Comprar 2024-2025,Si,0.42,2024-2025,Positivo,Para Comprar,Realizadas,1
200,Pleno Crecimiento,2024-10-15 00:00:00,2024-10-10 00:00:00,Poly Zn,Aplicaciones_Nogal_Los Sauces.xlsx,0.24,0.08,Los Sauces,3,55,8,Para Comprar 2024-2025,Si,0.4,2024-2025,Positivo,Para Comprar,Realizadas,1
2000,Pleno Crecimiento,2024-10-30 00:00:00,2024-10-25 00:00:00,Eliphos,Aplicaciones_Maqui_Carillanca.xlsx,,0.1,Carillanca,,27,19,Stock Suficiente 2024-2025,Si,0.05,2024-2025,Sin datos,Stock Suficiente,Realizadas,1
500,Pleno Crecimiento,2024-10-30 00:00:00,2024-10-25 00:00:00,Kelpak,Aplicaciones_Maqui_Carillanca.xlsx,0.175,0.025,Carillanca,7,42,19,Para Comprar 2024-2025,Si,0.05,2024-2025,Positivo,Para Comprar,Realizadas,1
2000,Pleno Crecimiento,2024-11-06 00:00:00,2024-11-01 00:00:00,Eliphos,Aplicaciones_Nogal_Los Sauces.xlsx,,0.8,Los Sauces,,27,8,Stock Suficiente 2024-2025,Si,0.4,2024-2025,Sin datos,Stock Suficiente,Realizadas,1
400,Pleno Crecimiento,2024-11-06 00:00:00,2024-11-01 00:00:00,Fertum Silicium,Aplicaciones_Maqui_Carillanca.xlsx,0.14,0.02,Carillanca,7,32,19,Para Comprar 2024-2025,Si,0.05,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Pleno Crecimiento,2024-11-06 00:00:00,2024-11-01 00:00:00,Fertum Silicium,Aplicaciones_Nogal_Los Sauces.xlsx,0.48,0.16,Los Sauces,3,32,8,Para Comprar 2024-2025,Si,0.4,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Pleno Crecimiento,2024-11-06 00:00:00,2024-11-01 00:00:00,Kelpak,Aplicaciones_Maqui_Carillanca.xlsx,0.175,0.025,Carillanca,7,42,19,Para Comprar 2024-2025,Si,0.05,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Pleno Crecimiento,2024-11-06 00:00:00,2024-11-01 00:00:00,Kelpak,Aplicaciones_Nogal_Los Sauces.xlsx,0.48,0.16,Los Sauces,3,42,8,Para Comprar 2024-2025,Si,0.4,2024-2025,Positivo,Para Comprar,Realizadas,1
10000,Pleno Crecimiento,2024-11-06 00:00:00,2024-11-01 00:00:00,RootFed,Aplicaciones_Cerezo_Angol.xlsx,,5.520000000000001,Angol,,59,15,Para Comprar 2024-2025,Si,0.552,2024-2025,Sin datos,Para Comprar,Realizadas,1
10000,Pleno Crecimiento,2024-11-06 00:00:00,2024-11-01 00:00:00,RootFed,Aplicaciones_Cerezo_Carillanca.xlsx,,12,Carillanca,,59,20,Para Comprar 2024-2025,Si,1.2,2024-2025,Sin datos,Para Comprar,Realizadas,1
10000,Pleno Crecimiento,2024-11-06 00:00:00,2024-11-01 00:00:00,RootFed,Aplicaciones_Cerezo_Los Sauces.xlsx,,5.520000000000001,Los Sauces,,59,9,Para Comprar 2024-2025,Si,0.552,2024-2025,Sin datos,Para Comprar,Realizadas,1
10000,Pleno Crecimiento,2024-11-06 00:00:00,2024-11-01 00:00:00,RootFed,Aplicaciones_Frambueso_Carillanca.xlsx,,1.5,Carillanca,,59,18,Para Comprar 2024-2025,Si,0.15,2024-2025,Sin datos,Para Comprar,Realizadas,1
10000,Pleno Crecimiento,2024-11-06 00:00:00,2024-11-01 00:00:00,RootFed,Aplicaciones_Frambueso_Faja Maisan.xlsx,,0.98,Faja Maisan,,59,14,Para Comprar 2024-2025,Si,0.098,2024-2025,Sin datos,Para Comprar,Realizadas,1
10000,Pleno Crecimiento,2024-11-06 00:00:00,2024-11-01 00:00:00,RootFed,Aplicaciones_Frambueso_Loncoche.xlsx,,0.98,Loncoche,,59,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Sin datos,Para Comprar,Realizadas,1
10000,Pleno Crecimiento,2024-11-06 00:00:00,2024-11-01 00:00:00,RootFed,Aplicaciones_Maqui_Carillanca.xlsx,,0.5,Carillanca,,59,19,Para Comprar 2024-2025,Si,0.05,2024-2025,Sin datos,Para Comprar,Realizadas,1
10000,Pleno Crecimiento,2024-11-11 00:00:00,2024-11-06 00:00:00,RootFed,Aplicaciones_Arandano_Carillanca.xlsx,,8,Carillanca,,59,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Sin datos,Para Comprar,Realizadas,1
700,Pleno Crecimiento,2024-11-15 00:00:00,2024-11-10 00:00:00,Poly K,Aplicaciones_Castaño_Cunco.xlsx,0.3234,0.294,Cunco,1.1,53,4,Para Comprar 2024-2025,Si,0.42,2024-2025,Positivo,Para Comprar,Realizadas,1
38,Pleno Crecimiento,2024-11-16 00:00:00,2024-11-11 00:00:00,Bifentrin 100 EC,Aplicaciones_Frambueso_Faja Maisan.xlsx,0.013965,0.0037240000000000003,Faja Maisan,3.75,10,14,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
38,Pleno Crecimiento,2024-11-16 00:00:00,2024-11-11 00:00:00,Bifentrin 100 EC,Aplicaciones_Frambueso_Loncoche.xlsx,0.011172000000000001,0.0037240000000000003,Loncoche,3,10,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
10000,Pleno Crecimiento,2024-11-21 00:00:00,2024-11-16 00:00:00,RootFed,Aplicaciones_Arandano_Carillanca.xlsx,,8,Carillanca,,59,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Sin datos,Para Comprar,Realizadas,1
2000,Pleno Crecimiento,2024-11-25 00:00:00,2024-11-20 00:00:00,Pilatus,Aplicaciones_Castaño_Barros Arana.xlsx,,0.546,Barros Arana,,48,2,Para Comprar 2024-2025,Si,0.273,2024-2025,Sin datos,Para Comprar,Realizadas,1
400,Pleno Crecimiento,2024-11-26 00:00:00,2024-11-21 00:00:00,Fertum Silicium,Aplicaciones_Frambueso_Faja Maisan.xlsx,0.147,0.039200000000000006,Faja Maisan,3.75,32,14,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Pleno Crecimiento,2024-11-26 00:00:00,2024-11-21 00:00:00,Fertum Silicium,Aplicaciones_Frambueso_Loncoche.xlsx,0.11760000000000001,0.039200000000000006,Loncoche,3,32,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
2000,Pleno Crecimiento,2024-11-26 00:00:00,2024-11-21 00:00:00,Pilatus,Aplicaciones_Arandano_Faja Maisan.xlsx,,0.49,Faja Maisan,,48,13,Para Comprar 2024-2025,Si,0.245,2024-2025,Sin datos,Para Comprar,Realizadas,1
2000,Pleno Crecimiento,2024-11-26 00:00:00,2024-11-21 00:00:00,Pilatus,Aplicaciones_Arandano_Loncoche.xlsx,,0.5,Loncoche,,48,11,Para Comprar 2024-2025,Si,0.25,2024-2025,Sin datos,Para Comprar,Realizadas,1
38,Pleno Crecimiento,2024-11-30 00:00:00,2024-11-25 00:00:00,Bifentrin 100 EC,Aplicaciones_Frambueso_Carillanca.xlsx,0.0114,0.0057,Carillanca,2,10,18,Para Comprar 2024-2025,Si,0.15,2024-2025,Positivo,Para Comprar,Realizadas,1
2500,Pleno Crecimiento,2024-12-04 00:00:00,2024-11-29 00:00:00,Protecsol,Aplicaciones_Almendro_Angol.xlsx,5.81625,1.0575,Angol,5.5,56,16,Para Comprar 2024-2025,Si,0.423,2024-2025,Positivo,Para Comprar,Realizadas,1
2500,Pleno Crecimiento,2024-12-04 00:00:00,2024-11-29 00:00:00,Protecsol,Aplicaciones_Almendro_Los Sauces.xlsx,2.31,0.66,Los Sauces,3.5,56,6,Para Comprar 2024-2025,Si,0.264,2024-2025,Positivo,Para Comprar,Realizadas,1
2500,Pleno Crecimiento,2024-12-04 00:00:00,2024-11-29 00:00:00,Protecsol,Aplicaciones_Cerezo_Angol.xlsx,7.590000000000001,1.3800000000000003,Angol,5.5,56,15,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
2500,Pleno Crecimiento,2024-12-04 00:00:00,2024-11-29 00:00:00,Protecsol,Aplicaciones_Cerezo_Carillanca.xlsx,16.65,3,Carillanca,5.55,56,20,Para Comprar 2024-2025,Si,1.2,2024-2025,Positivo,Para Comprar,Realizadas,1
2500,Pleno Crecimiento,2024-12-04 00:00:00,2024-11-29 00:00:00,Protecsol,Aplicaciones_Cerezo_Los Sauces.xlsx,5.520000000000001,1.3800000000000003,Los Sauces,4,56,9,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
2000,Pleno Crecimiento,2024-12-05 00:00:00,2024-11-30 00:00:00,Eliphos,Aplicaciones_Maqui_Carillanca.xlsx,,0.1,Carillanca,,27,19,Stock Suficiente 2024-2025,Si,0.05,2024-2025,Sin datos,Stock Suficiente,Realizadas,1
400,Pleno Crecimiento,2024-12-05 00:00:00,2024-11-30 00:00:00,Fertum Silicium,Aplicaciones_Maqui_Carillanca.xlsx,0.14,0.02,Carillanca,7,32,19,Para Comprar 2024-2025,Si,0.05,2024-2025,Positivo,Para Comprar,Realizadas,1
300,Pleno Crecimiento,2024-12-05 00:00:00,2024-11-30 00:00:00,Imidan 70 WP,Aplicaciones_Maqui_Carillanca.xlsx,0.105,0.015,Carillanca,7,39,19,Para Comprar 2024-2025,Si,0.05,2024-2025,Positivo,Para Comprar,Realizadas,1
10000,Pleno Crecimiento,2024-12-05 00:00:00,2024-11-30 00:00:00,RootFed,Aplicaciones_Maqui_Carillanca.xlsx,,0.5,Carillanca,,59,19,Para Comprar 2024-2025,Si,0.05,2024-2025,Sin datos,Para Comprar,Realizadas,1
150,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Amarex,Aplicaciones_Frambueso_Carillanca.xlsx,0.045,0.0225,Carillanca,2,4,18,Para Comprar 2024-2025,Si,0.15,2024-2025,Positivo,Para Comprar,Realizadas,1
150,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Amarex,Aplicaciones_Frambueso_Faja Maisan.xlsx,0.055125,0.014700000000000001,Faja Maisan,3.75,4,14,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
150,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Amarex,Aplicaciones_Frambueso_Loncoche.xlsx,0.0441,0.014700000000000001,Loncoche,3,4,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
2000,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Eliphos,Aplicaciones_Castaño_Cunco.xlsx,,0.84,Cunco,,27,4,Stock Suficiente 2024-2025,Si,0.42,2024-2025,Sin datos,Stock Suficiente,Realizadas,1
2000,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Eliphos,Aplicaciones_Nogal_Los Sauces.xlsx,,0.8,Los Sauces,,27,8,Stock Suficiente 2024-2025,Si,0.4,2024-2025,Sin datos,Stock Suficiente,Realizadas,1
60,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Entrust,Aplicaciones_Frambueso_Faja Maisan.xlsx,0.02205,0.00588,Faja Maisan,3.75,28,14,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
60,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Entrust,Aplicaciones_Frambueso_Loncoche.xlsx,0.01764,0.00588,Loncoche,3,28,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Fertum Silicium,Aplicaciones_Avellano_Barros Arana.xlsx,0.30560000000000004,0.15280000000000002,Barros Arana,2,32,1,Para Comprar 2024-2025,Si,0.382,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Fertum Silicium,Aplicaciones_Avellano_Carillanca.xlsx,2.2,0.4,Carillanca,5.5,32,21,Para Comprar 2024-2025,Si,1,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Fertum Silicium,Aplicaciones_Avellano_Cunco.xlsx,0.08819999999999999,0.0588,Cunco,1.5,32,3,Para Comprar 2024-2025,Si,0.147,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Fertum Silicium,Aplicaciones_Avellano_Los Sauces.xlsx,0.17639999999999997,0.0588,Los Sauces,3,32,5,Para Comprar 2024-2025,Si,0.147,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Fertum Silicium,Aplicaciones_Castaño_Barros Arana.xlsx,0.13104000000000002,0.1092,Barros Arana,1.2,32,2,Para Comprar 2024-2025,Si,0.273,2024-2025,Positivo,Para Comprar,Realizadas,1
15,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Hurricane 70 WP,Aplicaciones_Nogal_Los Sauces.xlsx,0.018,0.006,Los Sauces,3,38,8,Stock Suficiente 2024-2025,Si,0.4,2024-2025,Negativo,Stock Suficiente,Realizadas,1
20,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Karate Zeon,Aplicaciones_Almendro_Angol.xlsx,0.04653,0.008459999999999999,Angol,5.5,41,16,Para Comprar 2024-2025,Si,0.423,2024-2025,Positivo,Para Comprar,Realizadas,1
20,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Karate Zeon,Aplicaciones_Almendro_Los Sauces.xlsx,0.01848,0.00528,Los Sauces,3.5,41,6,Para Comprar 2024-2025,Si,0.264,2024-2025,Positivo,Para Comprar,Realizadas,1
20,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Karate Zeon,Aplicaciones_Cerezo_Angol.xlsx,0.06072,0.011040000000000001,Angol,5.5,41,15,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
20,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Karate Zeon,Aplicaciones_Cerezo_Carillanca.xlsx,0.13319999999999999,0.024,Carillanca,5.55,41,20,Para Comprar 2024-2025,Si,1.2,2024-2025,Positivo,Para Comprar,Realizadas,1
20,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Karate Zeon,Aplicaciones_Cerezo_Los Sauces.xlsx,0.044160000000000005,0.011040000000000001,Los Sauces,4,41,9,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Kelpak,Aplicaciones_Frambueso_Carillanca.xlsx,0.3,0.15,Carillanca,2,42,18,Para Comprar 2024-2025,Si,0.15,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Kelpak,Aplicaciones_Frambueso_Faja Maisan.xlsx,0.3675,0.098,Faja Maisan,3.75,42,14,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Kelpak,Aplicaciones_Frambueso_Loncoche.xlsx,0.294,0.098,Loncoche,3,42,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
300,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Kelpak,Aplicaciones_Nogal_Los Sauces.xlsx,0.36,0.12,Los Sauces,3,42,8,Para Comprar 2024-2025,Si,0.4,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Poly K,Aplicaciones_Avellano_Barros Arana.xlsx,0.764,0.382,Barros Arana,2,53,1,Para Comprar 2024-2025,Si,0.382,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Poly K,Aplicaciones_Avellano_Carillanca.xlsx,5.5,1,Carillanca,5.5,53,21,Para Comprar 2024-2025,Si,1,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Poly K,Aplicaciones_Avellano_Cunco.xlsx,0.2205,0.147,Cunco,1.5,53,3,Para Comprar 2024-2025,Si,0.147,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Poly K,Aplicaciones_Avellano_Los Sauces.xlsx,0.441,0.147,Los Sauces,3,53,5,Para Comprar 2024-2025,Si,0.147,2024-2025,Positivo,Para Comprar,Realizadas,1
700,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Poly K,Aplicaciones_Castaño_Cunco.xlsx,0.3234,0.294,Cunco,1.1,53,4,Para Comprar 2024-2025,Si,0.42,2024-2025,Positivo,Para Comprar,Realizadas,1
1500,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Poly K,Aplicaciones_Frambueso_Loncoche.xlsx,0.441,0.147,Loncoche,3,53,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Poly K,Aplicaciones_Nogal_Los Sauces.xlsx,1.2,0.4,Los Sauces,3,53,8,Para Comprar 2024-2025,Si,0.4,2024-2025,Positivo,Para Comprar,Realizadas,1
1500,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Poly K,Aplicaciones_Olivo_Los Sauces.xlsx,0.567,0.081,Los Sauces,7,53,7,Para Comprar 2024-2025,Si,0.054,2024-2025,Positivo,Para Comprar,Realizadas,1
1500,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Poly Mg,Aplicaciones_Frambueso_Carillanca.xlsx,0.45,0.225,Carillanca,2,54,18,Para Comprar 2024-2025,Si,0.15,2024-2025,Positivo,Para Comprar,Realizadas,1
1500,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Poly Mg,Aplicaciones_Frambueso_Faja Maisan.xlsx,0.55125,0.147,Faja Maisan,3.75,54,14,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
1500,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Poly Mg,Aplicaciones_Frambueso_Loncoche.xlsx,0.441,0.147,Loncoche,3,54,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Poly Zn,Aplicaciones_Frambueso_Carillanca.xlsx,0.15,0.075,Carillanca,2,55,18,Para Comprar 2024-2025,Si,0.15,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Poly Zn,Aplicaciones_Frambueso_Faja Maisan.xlsx,0.18375,0.049,Faja Maisan,3.75,55,14,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Poly Zn,Aplicaciones_Frambueso_Loncoche.xlsx,0.147,0.049,Loncoche,3,55,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
2500,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Protecsol,Aplicaciones_Frambueso_Carillanca.xlsx,0.75,0.375,Carillanca,2,56,18,Para Comprar 2024-2025,Si,0.15,2024-2025,Positivo,Para Comprar,Realizadas,1
20000,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,RootFed,Aplicaciones_Frambueso_Faja Maisan.xlsx,,1.96,Faja Maisan,,59,14,Para Comprar 2024-2025,Si,0.196,2024-2025,Sin datos,Para Comprar,Realizadas,2
10000,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,RootFed,Aplicaciones_Frambueso_Loncoche.xlsx,,0.98,Loncoche,,59,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Sin datos,Para Comprar,Realizadas,1
75,Pleno Crecimiento,2024-12-06 00:00:00,2024-12-01 00:00:00,Vertimec 018 EC,Aplicaciones_Almendro_Angol.xlsx,0.1744875,0.031724999999999996,Angol,5.5,68,16,Para Comprar 2024-2025,Si,0.423,2024-2025,Positivo,Para Comprar,Realizadas,1
10000,Pleno Crecimiento,2024-12-11 00:00:00,2024-12-06 00:00:00,RootFed,Aplicaciones_Arandano_Carillanca.xlsx,,8,Carillanca,,59,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Sin datos,Para Comprar,Realizadas,1
360,Pleno Crecimiento,2024-12-15 00:00:00,2024-12-10 00:00:00,Eliphos,Aplicaciones_Castaño_Barros Arana.xlsx,,0.09828,Barros Arana,,27,2,Stock Suficiente 2024-2025,Si,0.273,2024-2025,Sin datos,Stock Suficiente,Realizadas,1
60,Pleno Crecimiento,2024-12-15 00:00:00,2024-12-10 00:00:00,Entrust,Aplicaciones_Frambueso_Carillanca.xlsx,0.018,0.009,Carillanca,2,28,18,Para Comprar 2024-2025,Si,0.15,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Pleno Crecimiento,2024-12-15 00:00:00,2024-12-10 00:00:00,Kelpak,Aplicaciones_Avellano_Barros Arana.xlsx,0.382,0.191,Barros Arana,2,42,1,Para Comprar 2024-2025,Si,0.382,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Pleno Crecimiento,2024-12-15 00:00:00,2024-12-10 00:00:00,Kelpak,Aplicaciones_Avellano_Carillanca.xlsx,2.75,0.5,Carillanca,5.5,42,21,Para Comprar 2024-2025,Si,1,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Pleno Crecimiento,2024-12-15 00:00:00,2024-12-10 00:00:00,Kelpak,Aplicaciones_Avellano_Cunco.xlsx,0.11025,0.0735,Cunco,1.5,42,3,Para Comprar 2024-2025,Si,0.147,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Pleno Crecimiento,2024-12-15 00:00:00,2024-12-10 00:00:00,Kelpak,Aplicaciones_Avellano_Los Sauces.xlsx,0.2205,0.0735,Los Sauces,3,42,5,Para Comprar 2024-2025,Si,0.147,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Pleno Crecimiento,2024-12-15 00:00:00,2024-12-10 00:00:00,Kelpak,Aplicaciones_Castaño_Barros Arana.xlsx,0.1638,0.1365,Barros Arana,1.2,42,2,Para Comprar 2024-2025,Si,0.273,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Pleno Crecimiento,2024-12-15 00:00:00,2024-12-10 00:00:00,Kelpak,Aplicaciones_Castaño_Cunco.xlsx,0.231,0.21,Cunco,1.1,42,4,Para Comprar 2024-2025,Si,0.42,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Pleno Crecimiento,2024-12-15 00:00:00,2024-12-10 00:00:00,Kelpak,Aplicaciones_Olivo_Los Sauces.xlsx,0.189,0.027,Los Sauces,7,42,7,Para Comprar 2024-2025,Si,0.054,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Pleno Crecimiento,2024-12-15 00:00:00,2024-12-10 00:00:00,Poly Mg,Aplicaciones_Avellano_Barros Arana.xlsx,0.764,0.382,Barros Arana,2,54,1,Para Comprar 2024-2025,Si,0.382,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Pleno Crecimiento,2024-12-15 00:00:00,2024-12-10 00:00:00,Poly Mg,Aplicaciones_Avellano_Carillanca.xlsx,5.5,1,Carillanca,5.5,54,21,Para Comprar 2024-2025,Si,1,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Pleno Crecimiento,2024-12-15 00:00:00,2024-12-10 00:00:00,Poly Mg,Aplicaciones_Avellano_Cunco.xlsx,0.2205,0.147,Cunco,1.5,54,3,Para Comprar 2024-2025,Si,0.147,2024-2025,Positivo,Para Comprar,Realizadas,1
